filterFactor,frame_size,scale_factor,noise_coefficient,avg_relative_abs_err
3,400,280,0.01,26.912514657701326
3,400,290,0.01,68.36434381858955
3,400,300,0.01,358.9219618471527
3,400,310,0.01,87.10841768061364
3,400,320,0.01,40.5009885913475
3,400,330,0.01,73.44098589447715
3,400,340,0.01,275.68747404096143
3,400,350,0.01,82.29195363763792
3,400,360,0.01,84.99116780575206
3,400,370,0.01,104.97510767039198
3,400,380,0.01,20.51233850322458
3,400,390,0.01,105.28200132261235
3,410,10,0.01,0.6793848331972793
3,410,20,0.01,1.13503728370469
3,410,30,0.01,8.345005849287022
3,410,40,0.01,4.502240076466127
3,410,50,0.01,11.580124105867695
3,410,60,0.01,3.129345257108915
3,410,70,0.01,270.59126766793435
3,410,80,0.01,377.73904512074324
3,410,90,0.01,19.347932806157626
3,410,100,0.01,21.249518940578607
3,410,110,0.01,1.2750319107668258
3,410,120,0.01,8.494039914004118
3,410,130,0.01,17.874914351784813
3,410,140,0.01,20.168823984430986
3,410,150,0.01,39.37350602598914
3,410,160,0.01,62.95181342031873
3,410,170,0.01,92.15172784241149
3,410,180,0.01,99.12503930668117
3,410,190,0.01,141.6357205459543
3,410,200,0.01,36.46298458222959
3,410,210,0.01,30.60573115175229
3,410,220,0.01,52.28512321088121
3,410,230,0.01,332.9812851633238
3,410,240,0.01,172.63927907720662
3,410,250,0.01,39.452863051521646
3,410,260,0.01,40.11554622343739
3,410,270,0.01,33.60147233380638
3,410,280,0.01,98.69405049374882
3,410,290,0.01,11.686135502849686
3,410,300,0.01,70.2139783547115
3,410,310,0.01,115.5633018934438
3,410,320,0.01,149.46751825082245
3,410,330,0.01,97.48783714604501
3,410,340,0.01,176.41799799680805
3,410,350,0.01,640.191386589819
3,410,360,0.01,102.13194911184233
3,410,370,0.01,150.34490162037454
3,410,380,0.01,1459.7091740605485
3,410,390,0.01,1486.5242488268477
3,410,400,0.01,64.48012232407945
3,420,10,0.01,0.3402494917806806
3,420,20,0.01,3.3627959890497543
3,420,30,0.01,2.340391743942369
3,420,40,0.01,4.315152026685519
3,420,50,0.01,8.983787726695784
3,420,60,0.01,10.377636190182105
3,420,70,0.01,18.762577448094515
3,420,80,0.01,12.58410957031582
3,420,90,0.01,6.625799572387379
3,420,100,0.01,9.489506677121431
3,420,110,0.01,23.072329583708154
3,420,120,0.01,94.12210499049483
3,420,130,0.01,35.676763187969534
3,420,140,0.01,24.889673924627118
3,420,150,0.01,11.497419887997673
3,420,160,0.01,57.60306604013916
3,420,170,0.01,68.60007659543558
3,420,180,0.01,27.255125796363725
3,420,190,0.01,19.42921000314502
3,420,200,0.01,58.97435305564966
3,420,210,0.01,174.50659047881857
3,420,220,0.01,152.6686221083259
3,420,230,0.01,37.2271458008295
3,420,240,0.01,272.66233453603724
3,420,250,0.01,76.77130312487277
3,420,260,0.01,89.75460730498376
3,420,270,0.01,229.2948305517754
3,420,280,0.01,168.65075464510159
3,420,290,0.01,111.99219908715797
3,420,300,0.01,120.21024781278004
3,420,310,0.01,71.13997657875882
3,420,320,0.01,24.280341157004088
3,420,330,0.01,84.90721341094884
3,420,340,0.01,80.23351820504594
3,420,350,0.01,80.1057264845992
3,420,360,0.01,85.23629616785409
3,420,370,0.01,190.44642179523802
3,420,380,0.01,58.178533349962144
3,420,390,0.01,45.23394391136686
3,420,400,0.01,73.91032524600986
3,420,410,0.01,266.9812662903427
3,430,10,0.01,1.6948130594816353
3,430,20,0.01,0.6621796721460768
3,430,30,0.01,2.3889039108802095
3,430,40,0.01,7.584946751891013
3,430,50,0.01,2.901314029487525
3,430,60,0.01,44.93763413115145
3,430,70,0.01,55.19759521336278
3,430,80,0.01,6.273268033924392
3,430,90,0.01,32.01032763326572
3,430,100,0.01,12.75292949331398
3,430,110,0.01,192.18486048947602
3,430,120,0.01,11.77629462437105
3,430,130,0.01,23.570275804861186
3,430,140,0.01,209.37975120236084
3,430,150,0.01,47.85825669752558
3,430,160,0.01,48.33059095831993
3,430,170,0.01,791.4012459837962
3,430,180,0.01,26.58125711033061
3,430,190,0.01,37.89595964685295
3,430,200,0.01,88.75525041907638
3,430,210,0.01,96.90031331066321
3,430,220,0.01,47.44529650964054
3,430,230,0.01,66.36573334352805
3,430,240,0.01,42.95120566536084
3,430,250,0.01,10.368863686113228
3,430,260,0.01,36.651454466264106
3,430,270,0.01,82.95702726152307
3,430,280,0.01,228.23050470884922
3,430,290,0.01,201.82128851079244
3,430,300,0.01,35.381363541616764
3,430,310,0.01,608.0332182894065
3,430,320,0.01,177.75299098282267
3,430,330,0.01,36.20154738974649
3,430,340,0.01,441.90331390518503
3,430,350,0.01,2851.5488770373117
3,430,360,0.01,71.7413135397982
3,430,370,0.01,133.25933212626228
3,430,380,0.01,61.19401300938706
3,430,390,0.01,80.2757031739598
3,430,400,0.01,49.220953009682056
3,430,410,0.01,63.437505089073454
3,430,420,0.01,139.1544146475053
3,440,10,0.01,0.3353289336381759
3,440,20,0.01,1.2631686661338846
3,440,30,0.01,1.5863936932595948
3,440,40,0.01,32.04934267891007
3,440,50,0.01,5.8265958596545735
3,440,60,0.01,6.582481602654611
3,440,70,0.01,85.89885452674186
3,440,80,0.01,11.447390865890426
3,440,90,0.01,8.990752647874407
3,440,100,0.01,26.886263039378083
3,440,110,0.01,46.697943805172514
3,440,120,0.01,76.30522098221935
3,440,130,0.01,12.021750780553598
3,440,140,0.01,23.064875671938267
3,440,150,0.01,60.83078060365238
3,440,160,0.01,55.4936233452318
3,440,170,0.01,27.38622831839073
3,440,180,0.01,148.48682669146638
3,440,190,0.01,27.915076784575515
3,440,200,0.01,32.36964724121742
3,440,210,0.01,228.3653080306992
3,440,220,0.01,132.48840827799293
3,440,230,0.01,401.68556666508977
3,440,240,0.01,37.46377414082976
3,440,250,0.01,63.685398865101966
3,440,260,0.01,181.77196015046806
3,440,270,0.01,92.28926495355803
3,440,280,0.01,54.302722669218404
3,440,290,0.01,479.71187071918536
3,440,300,0.01,494.1609493604847
3,440,310,0.01,128.47791293282685
3,440,320,0.01,211.42153211283826
3,440,330,0.01,267.58623309952947
3,440,340,0.01,165.26604651681325
3,440,350,0.01,48.89361312457638
3,440,360,0.01,107.84993212377219
3,440,370,0.01,49.269241270010546
3,440,380,0.01,66.29465246107362
3,440,390,0.01,186.72081986640515
3,440,400,0.01,202.43234775107211
3,440,410,0.01,418.309883940744
3,440,420,0.01,657.9729429414193
3,440,430,0.01,247.79499761942463
3,450,10,0.01,2.060806550271215
3,450,20,0.01,2.067038800342074
3,450,30,0.01,1.0166871384331546
3,450,40,0.01,1.4725890462535087
3,450,50,0.01,6.535062604776942
3,450,60,0.01,7.22679994796658
3,450,70,0.01,8.393145673108332
3,450,80,0.01,77.6143090476716
3,450,90,0.01,18.61185690190167
3,450,100,0.01,3906.7035491119714
3,450,110,0.01,8.797398931532681
3,450,120,0.01,29.86935173545702
3,450,130,0.01,26.903635218654475
3,450,140,0.01,112.14982642050107
3,450,150,0.01,104.71098295230382
3,450,160,0.01,406.573773932372
3,450,170,0.01,60.03247491252703
3,450,180,0.01,13.187588437143638
3,450,190,0.01,72.31466072614025
3,450,200,0.01,22.51212570314667
3,450,210,0.01,36.16817725805781
3,450,220,0.01,29.293906478903626
3,450,230,0.01,35.33856547934102
3,450,240,0.01,32.09750000713653
3,450,250,0.01,68.9065313679942
3,450,260,0.01,27071.982936107423
3,450,270,0.01,66.14974313001771
3,450,280,0.01,173.54175273281444
3,450,290,0.01,77.29488132886969
3,450,300,0.01,90.85798156859589
3,450,310,0.01,134.93993354500694
3,450,320,0.01,20.17853199409271
3,450,330,0.01,83.92166490475451
3,450,340,0.01,94.86328581424145
3,450,350,0.01,66.94449253250626
3,450,360,0.01,75.29989423654654
3,450,370,0.01,3905.906957834822
3,450,380,0.01,322.21255361811967
3,450,390,0.01,218.46772352816336
3,450,400,0.01,419.0211939830763
3,450,410,0.01,211.37723885630695
3,450,420,0.01,97.15485561003486
3,450,430,0.01,266.9353204462668
3,450,440,0.01,1064.6223078180292
3,460,10,0.01,0.4180533092806756
3,460,20,0.01,3.7160105109115857
3,460,30,0.01,5.857091475958708
3,460,40,0.01,4.02778927857281
3,460,50,0.01,8.335594675952725
3,460,60,0.01,1.7784950425426436
3,460,70,0.01,30.827544868737778
3,460,80,0.01,12.068670074180323
3,460,90,0.01,13.318094158247058
3,460,100,0.01,9.271861241688105
3,460,110,0.01,77.73121736695036
3,460,120,0.01,23.670370159178997
3,460,130,0.01,8.810540536779472
3,460,140,0.01,7.229907195523354
3,460,150,0.01,14.448905994019968
3,460,160,0.01,26.961710361294184
3,460,170,0.01,23.20573718847207
3,460,180,0.01,25.310113104697734
3,460,190,0.01,445.30514567845466
3,460,200,0.01,14.068874083877894
3,460,210,0.01,64.44721748007363
3,460,220,0.01,371.7227640798969
3,460,230,0.01,139.2765577990017
3,460,240,0.01,42.37507463768066
3,460,250,0.01,206.39360366970766
3,460,260,0.01,44.13240577346786
3,460,270,0.01,20.746691955722294
3,460,280,0.01,26.369579568159164
3,460,290,0.01,557.9179080155374
3,460,300,0.01,296.3253391738643
3,460,310,0.01,42.118995979547854
3,460,320,0.01,98.01701123157527
3,460,330,0.01,40.83876497969683
3,460,340,0.01,24.68019948318178
3,460,350,0.01,41.70000422405943
3,460,360,0.01,421.1097909451869
3,460,370,0.01,91.82236999554452
3,460,380,0.01,214.7607030628357
3,460,390,0.01,444.5542871328151
3,460,400,0.01,190.4616427876858
3,460,410,0.01,127.92862772649937
3,460,420,0.01,29.242461295729097
3,460,430,0.01,133.70479833326792
3,460,440,0.01,40.75656437262702
3,460,450,0.01,304.37500140380246
3,470,10,0.01,0.17691405831367324
3,470,20,0.01,0.5152032641805824
3,470,30,0.01,8.825627808238501
3,470,40,0.01,2.401201332224795
3,470,50,0.01,3.381079594898783
3,470,60,0.01,10.238253319195485
3,470,70,0.01,428.84299607030516
3,470,80,0.01,242.7881643027213
3,470,90,0.01,48.50377077165143
3,470,100,0.01,1204.7794912841712
3,470,110,0.01,622.0305460736035
3,470,120,0.01,27.6141733313882
3,470,130,0.01,19.52390058816103
3,470,140,0.01,31.82889578677091
3,470,150,0.01,8.72365592561651
3,470,160,0.01,11538.70674541821
3,470,170,0.01,17.99584824504785
3,470,180,0.01,135.19741172230476
3,470,190,0.01,33.91554647444765
3,470,200,0.01,12.024060459297724
3,470,210,0.01,36.383163840281604
3,470,220,0.01,51.07580008522061
3,470,230,0.01,150.83826424113423
3,470,240,0.01,97.40074084395462
3,470,250,0.01,96.07632382161182
3,470,260,0.01,84.33624557259022
3,470,270,0.01,1651.5886787942684
3,470,280,0.01,322.7782797139725
3,470,290,0.01,35.549284623717135
3,470,300,0.01,63.323313579099484
3,470,310,0.01,46.80652831461949
3,470,320,0.01,1025.6597982884934
3,470,330,0.01,1196.8017066075142
3,470,340,0.01,79.25981105408415
3,470,350,0.01,68.60231433161057
3,470,360,0.01,1048.7275865819736
3,470,370,0.01,20.33742663892025
3,470,380,0.01,89.6420418163119
3,470,390,0.01,39.310460705665434
3,470,400,0.01,28.40029611627531
3,470,410,0.01,59.498700637228836
3,470,420,0.01,53.75885492102642
3,470,430,0.01,47.29609377531111
3,470,440,0.01,81.95484246802455
3,470,450,0.01,85.40700755234174
3,470,460,0.01,73.45153781030034
3,480,10,0.01,0.4486102996175146
3,480,20,0.01,3.0152044229242825
3,480,30,0.01,29.26048290054051
3,480,40,0.01,0.44519612526663016
3,480,50,0.01,5.549810401023653
3,480,60,0.01,12.573306647862154
3,480,70,0.01,6.0101346858283335
3,480,80,0.01,18.86718486510609
3,480,90,0.01,13.26460674908614
3,480,100,0.01,54.58432206348264
3,480,110,0.01,213.69631228384705
3,480,120,0.01,12.539009655352272
3,480,130,0.01,39.881817040737495
3,480,140,0.01,22.865887753182875
3,480,150,0.01,36.19052810675424
3,480,160,0.01,69.04459549632107
3,480,170,0.01,41.55437630646748
3,480,180,0.01,69.1127673212387
3,480,190,0.01,138.44706300919066
3,480,200,0.01,181.8661632104107
3,480,210,0.01,67.93581413298728
3,480,220,0.01,13.94861703602531
3,480,230,0.01,68.49120400552792
3,480,240,0.01,111.2991125026399
3,480,250,0.01,586.2389295462407
3,480,260,0.01,98.53238674741438
3,480,270,0.01,48.88225564898042
3,480,280,0.01,82.89783848149288
3,480,290,0.01,75.87512043118618
3,480,300,0.01,1459.0981909149068
3,480,310,0.01,54.88742024422739
3,480,320,0.01,300.87392322984425
3,480,330,0.01,163.15087448910978
3,480,340,0.01,166.6352636935908
3,480,350,0.01,48.927877781395885
3,480,360,0.01,495.026145899789
3,480,370,0.01,398.2386905863187
3,480,380,0.01,138.34967266670535
3,480,390,0.01,61.47643721252584
3,480,400,0.01,63.496920711950274
3,480,410,0.01,102.53731136692132
3,480,420,0.01,46.261060492762
3,480,430,0.01,74.28395660867278
3,480,440,0.01,113.943748424053
3,480,450,0.01,426.1872914422941
3,480,460,0.01,172.1412953495628
3,480,470,0.01,178.4056615295456
3,490,10,0.01,0.11008106138118516
3,490,20,0.01,2.191175217048579
3,490,30,0.01,1.3172256221904917
3,490,40,0.01,31.7529356310439
3,490,50,0.01,2.9866506309621097
3,490,60,0.01,2.508258709468151
3,490,70,0.01,12.291605919693888
3,490,80,0.01,11.833335808678425
3,490,90,0.01,22.109008186017864
3,490,100,0.01,174.96065513463134
3,490,110,0.01,20.916532479936436
3,490,120,0.01,14.020574637590983
3,490,130,0.01,16.348376449237637
3,490,140,0.01,9.082158419112517
3,490,150,0.01,62.528295561872845
3,490,160,0.01,36.07537627748917
3,490,170,0.01,164.06599053544315
3,490,180,0.01,67.56242722242156
3,490,190,0.01,115.27961317086847
3,490,200,0.01,151.86502282180498
3,490,210,0.01,37.91950865224352
3,490,220,0.01,425.9121557499447
3,490,230,0.01,72.83950074599737
3,490,240,0.01,120.84045204115637
3,490,250,0.01,461.31966053507057
3,490,260,0.01,173.96882385509116
3,490,270,0.01,1655.9456672516
3,490,280,0.01,38.38229371840065
3,490,290,0.01,129.47013741224407
3,490,300,0.01,66.20052291123129
3,490,310,0.01,143.89453401155575
3,490,320,0.01,89.07664787729071
3,490,330,0.01,41.53585359749641
3,490,340,0.01,28.336955140851327
3,490,350,0.01,146.10510145209196
3,490,360,0.01,120.35125871116306
3,490,370,0.01,579.7628484553215
3,490,380,0.01,210.84609125597976
3,490,390,0.01,725.0558762591304
3,490,400,0.01,123.06272632668096
3,490,410,0.01,47.345601000628726
3,490,420,0.01,549.8065071562778
3,490,430,0.01,599.7349364694134
3,490,440,0.01,105.34342135472606
3,490,450,0.01,1331.189394305726
3,490,460,0.01,329.9224174214337
3,490,470,0.01,53.66576345966766
3,490,480,0.01,300.0181821513873
3,500,10,0.01,0.6621122656651793
3,500,20,0.01,45.86018145287046
3,500,30,0.01,1.0692742073428008
3,500,40,0.01,3.2680001442862205
3,500,50,0.01,3.8456503729446965
3,500,60,0.01,12.266493075730622
3,500,70,0.01,30.105987598682006
3,500,80,0.01,10.119465691011628
3,500,90,0.01,54.268519132980636
3,500,100,0.01,25.68923071972024
3,500,110,0.01,13.528169599876586
3,500,120,0.01,985.5133382204858
3,500,130,0.01,67.62654780973757
3,500,140,0.01,16.20414456037963
3,500,150,0.01,413.9644981288897
3,500,160,0.01,304.09222094182866
3,500,170,0.01,49.21815772646895
3,500,180,0.01,138.51929906712328
3,500,190,0.01,43.940710996083034
3,500,200,0.01,23.40911594771418
3,500,210,0.01,81.08841799808874
3,500,220,0.01,84.19610275320794
3,500,230,0.01,66.03272738210295
3,500,240,0.01,40.35277771581332
3,500,250,0.01,83.30794301785686
3,500,260,0.01,75.92593032846816
3,500,270,0.01,45.246292844406845
3,500,280,0.01,293.74965347277754
3,500,290,0.01,2142.87067844613
3,500,300,0.01,80.83951220080941
3,500,310,0.01,81.38798761113763
3,500,320,0.01,134.01628019234417
3,500,330,0.01,216.76246821712792
3,500,340,0.01,48.259460947017374
3,500,350,0.01,105.73098618078215
3,500,360,0.01,265.67191108926824
3,500,370,0.01,18.499718140712854
3,500,380,0.01,76.44777283746326
3,500,390,0.01,52.160671536474354
3,500,400,0.01,176.40145722538742
3,500,410,0.01,818.5064784776415
3,500,420,0.01,217.6551446972742
3,500,430,0.01,149.573910227656
3,500,440,0.01,186.5474425119776
3,500,450,0.01,21291.529091382894
3,500,460,0.01,89.72143369621193
3,500,470,0.01,1679.4807113838217
3,500,480,0.01,55.15824611302046
3,500,490,0.01,430.8276360987341
3,510,10,0.01,0.2417632501409881
3,510,20,0.01,1.0617816976418126
3,510,30,0.01,2.138766698182168
3,510,40,0.01,11.346361679777345
3,510,50,0.01,4.545247953655038
3,510,60,0.01,39.47827297728147
3,510,70,0.01,20.791709404143003
3,510,80,0.01,58.08197924324224
3,510,90,0.01,40.20092846766135
3,510,100,0.01,198.11352619199477
3,510,110,0.01,57.093236472126286
3,510,120,0.01,146.90625529648443
3,510,130,0.01,38.20756911816019
3,510,140,0.01,10.705229139062597
3,510,150,0.01,14.551995977484916
3,510,160,0.01,49.211816087743955
3,510,170,0.01,41.63980460569164
3,510,180,0.01,115.18684130159856
3,510,190,0.01,58.382689411614685
3,510,200,0.01,24.881418273580735
3,510,210,0.01,56.09762251514306
3,510,220,0.01,13.189657994570725
3,510,230,0.01,199.66744010725756
3,510,240,0.01,392.39775801519096
3,510,250,0.01,155.84729259956987
3,510,260,0.01,80.6482264818933
3,510,270,0.01,23.50100485245713
3,510,280,0.01,55.468963827227505
3,510,290,0.01,55.99897760219408
3,510,300,0.01,215.58030475250317
3,510,310,0.01,36.70178315695343
3,510,320,0.01,41.145207257854665
3,510,330,0.01,297.5474787810701
3,510,340,0.01,29.957758926474636
3,510,350,0.01,64.54584658136002
3,510,360,0.01,122.66002049829747
3,510,370,0.01,57.5513808550659
3,510,380,0.01,114.24854064462521
3,510,390,0.01,161.7204023350553
3,510,400,0.01,30.274278522901586
3,510,410,0.01,169.70060683251864
3,510,420,0.01,159.19688091133702
3,510,430,0.01,260.03604943359124
3,510,440,0.01,79.31673445657545
3,510,450,0.01,60.2720890832087
3,510,460,0.01,53.50358575947083
3,510,470,0.01,62.24392301155356
3,510,480,0.01,524.1601894523825
3,510,490,0.01,426.9977514862885
3,510,500,0.01,77.65235851580745
3,520,10,0.01,0.3577784921987878
3,520,20,0.01,3.237213785639895
3,520,30,0.01,3.282902271540338
3,520,40,0.01,3.7476702266025943
3,520,50,0.01,4.378037454859924
3,520,60,0.01,9.069280588480241
3,520,70,0.01,7.557722834639762
3,520,80,0.01,16.20122290226005
3,520,90,0.01,16.48923503618912
3,520,100,0.01,4.58462305370363
3,520,110,0.01,6.222159980053239
3,520,120,0.01,15.88972076448499
3,520,130,0.01,18.537363767813876
3,520,140,0.01,35.00025281206819
3,520,150,0.01,73.55978200726221
3,520,160,0.01,30.074631317540607
3,520,170,0.01,51.39860637456683
3,520,180,0.01,9.626650813102119
3,520,190,0.01,205.22141033241246
3,520,200,0.01,17.8989467496347
3,520,210,0.01,87.67038475880385
3,520,220,0.01,2488.6070570631355
3,520,230,0.01,47.32713311757019
3,520,240,0.01,18.938110112196192
3,520,250,0.01,48.66067186400102
3,520,260,0.01,92.26923149599652
3,520,270,0.01,189.66695297908117
3,520,280,0.01,92.19261792151697
3,520,290,0.01,28.147441713451844
3,520,300,0.01,45.94895768808121
3,520,310,0.01,104.97361729154119
3,520,320,0.01,34.38020847919532
3,520,330,0.01,29066.91131222527
3,520,340,0.01,474.00709612033825
3,520,350,0.01,132.64507445081446
3,520,360,0.01,21.059335217230874
3,520,370,0.01,44.17247465894635
3,520,380,0.01,78.35238773811004
3,520,390,0.01,5209.146684214442
3,520,400,0.01,46.275108667877
3,520,410,0.01,48.85376923176445
3,520,420,0.01,31.375018294958394
3,520,430,0.01,152.56887694051292
3,520,440,0.01,169.86038026004948
3,520,450,0.01,496.7419711535154
3,520,460,0.01,95.25659397681204
3,520,470,0.01,181.86517675512485
3,520,480,0.01,1138.4430791587527
3,520,490,0.01,136.01102433269577
3,520,500,0.01,583.9307047553021
3,520,510,0.01,24.24794565872811
3,530,10,0.01,0.16613246331770262
3,530,20,0.01,0.6388871818307279
3,530,30,0.01,4.808690878153434
3,530,40,0.01,8.461839524221363
3,530,50,0.01,6.402867104780626
3,530,60,0.01,20.524870038841254
3,530,70,0.01,6.441738800591369
3,530,80,0.01,10.428026312405624
3,530,90,0.01,13.850006386351021
3,530,100,0.01,2.15453109815116
3,530,110,0.01,18.189461614311814
3,530,120,0.01,24.524710074934916
3,530,130,0.01,17.51348847997369
3,530,140,0.01,13.158843801103062
3,530,150,0.01,119.13529580405454
3,530,160,0.01,65.80102981216083
3,530,170,0.01,23.0492046519079
3,530,180,0.01,41.35289515595192
3,530,190,0.01,25.701165806332384
3,530,200,0.01,24.969989761650186
3,530,210,0.01,26.691666086579733
3,530,220,0.01,853.7614007630474
3,530,230,0.01,615.7180690885315
3,530,240,0.01,78.1363020586232
3,530,250,0.01,7.21591208521739
3,530,260,0.01,102.21326004574695
3,530,270,0.01,100.84648626519622
3,530,280,0.01,55.25386694779826
3,530,290,0.01,78.93676660561407
3,530,300,0.01,65.24390977110177
3,530,310,0.01,27.849314610272387
3,530,320,0.01,201.8602417311204
3,530,330,0.01,122.65553159063303
3,530,340,0.01,79.78155404248419
3,530,350,0.01,24.286400431532996
3,530,360,0.01,41.7545013542257
3,530,370,0.01,183.57804773383097
3,530,380,0.01,124.25390691334462
3,530,390,0.01,31.663310049153512
3,530,400,0.01,59.43814609678026
3,530,410,0.01,147.83361184334092
3,530,420,0.01,299.81609537149365
3,530,430,0.01,263.58666205612207
3,530,440,0.01,398.27819361647425
3,530,450,0.01,17.75353716071454
3,530,460,0.01,663.7477711892362
3,530,470,0.01,278.1090879207431
3,530,480,0.01,21.494250973845606
3,530,490,0.01,550.9111923356189
3,530,500,0.01,24.995313349173227
3,530,510,0.01,154.71825482161736
3,530,520,0.01,174.54823041027035
3,540,10,0.01,0.1823874563023249
3,540,20,0.01,1.4071303130974304
3,540,30,0.01,1.8376199408721485
3,540,40,0.01,6.91761429838981
3,540,50,0.01,14.725549117731665
3,540,60,0.01,18.303621336375567
3,540,70,0.01,473.47378186591385
3,540,80,0.01,7.612748108914805
3,540,90,0.01,33.44855225021737
3,540,100,0.01,13.736848844073299
3,540,110,0.01,17.208343296608245
3,540,120,0.01,44.129011434034396
3,540,130,0.01,32.28443921682164
3,540,140,0.01,25.576058122501138
3,540,150,0.01,52.14386179184729
3,540,160,0.01,230.2088803348489
3,540,170,0.01,25.338863335685442
3,540,180,0.01,33.14654782217542
3,540,190,0.01,14.717684676586495
3,540,200,0.01,44.267444665822495
3,540,210,0.01,89.11044850915307
3,540,220,0.01,226.3298692617628
3,540,230,0.01,126.84058063122076
3,540,240,0.01,59.239980045547576
3,540,250,0.01,82.53973452268922
3,540,260,0.01,163.70043811748923
3,540,270,0.01,183.7461806452741
3,540,280,0.01,100.52331481861245
3,540,290,0.01,45.682795043993785
3,540,300,0.01,54.605923242626794
3,540,310,0.01,77.69817249639952
3,540,320,0.01,50.898370233191905
3,540,330,0.01,186.83217973098124
3,540,340,0.01,58.63657501318113
3,540,350,0.01,162.12508668450127
3,540,360,0.01,55.012126457725806
3,540,370,0.01,183.715007018277
3,540,380,0.01,61.97377701090908
3,540,390,0.01,75.55102233748394
3,540,400,0.01,153.67219337982016
3,540,410,0.01,43.14332905445445
3,540,420,0.01,98.30801757179425
3,540,430,0.01,565.8365906278764
3,540,440,0.01,155.4573756775471
3,540,450,0.01,108.77083945359111
3,540,460,0.01,192.3438140686178
3,540,470,0.01,36.19044935124739
3,540,480,0.01,181.3749734053035
3,540,490,0.01,337.8447268736191
3,540,500,0.01,66.73445379847756
3,540,510,0.01,120.44026995850298
3,540,520,0.01,151.66517068302073
3,540,530,0.01,278.54495548012716
3,550,10,0.01,0.11809884119924907
3,550,20,0.01,1.4319940871152663
3,550,30,0.01,8.368252441502802
3,550,40,0.01,19.338551509663557
3,550,50,0.01,8.637675807358903
3,550,60,0.01,10.638240423161212
3,550,70,0.01,9.175003744278081
3,550,80,0.01,7.459506419517868
3,550,90,0.01,13.705493935767237
3,550,100,0.01,6.46113345641156
3,550,110,0.01,20.895933833388444
3,550,120,0.01,21.791759675708096
3,550,130,0.01,30.183269233941232
3,550,140,0.01,14.761121573039887
3,550,150,0.01,42.84995425095614
3,550,160,0.01,40.781553939599256
3,550,170,0.01,82.42437090228388
3,550,180,0.01,6.963019904882522
3,550,190,0.01,170.35402899595314
3,550,200,0.01,24.601413830417226
3,550,210,0.01,35.994395122712056
3,550,220,0.01,20.845503186279966
3,550,230,0.01,48.54893494428523
3,550,240,0.01,77.17800907385235
3,550,250,0.01,95.51072944080772
3,550,260,0.01,17.7379634143457
3,550,270,0.01,139.7381284610467
3,550,280,0.01,37.26762312681216
3,550,290,0.01,48.50903206131465
3,550,300,0.01,175.5544373159352
3,550,310,0.01,56.40269171716642
3,550,320,0.01,9.86646541257814
3,550,330,0.01,6.338465372966851
3,550,340,0.01,475.16156464266123
3,550,350,0.01,141.58661050801652
3,550,360,0.01,280.91279447004376
3,550,370,0.01,97.21320266333305
3,550,380,0.01,84.38285894311535
3,550,390,0.01,37.26258382455805
3,550,400,0.01,188.68343631039474
3,550,410,0.01,137.08762254175448
3,550,420,0.01,219.36259784320535
3,550,430,0.01,1465.149957254237
3,550,440,0.01,208.09453282323545
3,550,450,0.01,62.29888671705879
3,550,460,0.01,115.98290359323191
3,550,470,0.01,146.65620043747177
3,550,480,0.01,1.6966760775734218
3,550,490,0.01,278.9080064729257
3,550,500,0.01,62.08788883238065
3,550,510,0.01,77.3674609304873
3,550,520,0.01,128.0653964443024
3,550,530,0.01,611.3956812821173
3,550,540,0.01,64.54456985129785
3,560,10,0.01,0.1566082171885735
3,560,20,0.01,0.6724791411911243
3,560,30,0.01,8.290573688744582
3,560,40,0.01,26.400700962902903
3,560,50,0.01,9.101516688266793
3,560,60,0.01,20.41973565005516
3,560,70,0.01,8.347269300825566
3,560,80,0.01,8.935357076315293
3,560,90,0.01,7.657660860400775
3,560,100,0.01,9.475376963660066
3,560,110,0.01,18.22817151109247
3,560,120,0.01,51.06309924880218
3,560,130,0.01,100.5199556690144
3,560,140,0.01,18.991288854277897
3,560,150,0.01,132.66275742223033
3,560,160,0.01,43.12606261804452
3,560,170,0.01,34.343952833347196
3,560,180,0.01,21.29042171836994
3,560,190,0.01,45.004354301877704
3,560,200,0.01,110.33341043666276
3,560,210,0.01,8.806397812252028
3,560,220,0.01,12.000088024207102
3,560,230,0.01,4173.040217430459
3,560,240,0.01,116.22135064933336
3,560,250,0.01,113.66220257974449
3,560,260,0.01,33.809402238422486
3,560,270,0.01,62.43858169791727
3,560,280,0.01,35.20263989245725
3,560,290,0.01,29.36969401898018
3,560,300,0.01,43.75822119096491
3,560,310,0.01,82.91204677119332
3,560,320,0.01,84.8094886441302
3,560,330,0.01,64.7475178854339
3,560,340,0.01,45.94459450112668
3,560,350,0.01,301.40847432061065
3,560,360,0.01,3034.9716018481718
3,560,370,0.01,37.06601502202687
3,560,380,0.01,100.19382820060177
3,560,390,0.01,235.76391868151939
3,560,400,0.01,96.49200904871446
3,560,410,0.01,542.1011348556275
3,560,420,0.01,225.1961893366125
3,560,430,0.01,31.86957202443256
3,560,440,0.01,36.95177418467447
3,560,450,0.01,1225.419404949525
3,560,460,0.01,460.26374071636036
3,560,470,0.01,265.0985577696088
3,560,480,0.01,168.22109158338083
3,560,490,0.01,51.684332207623754
3,560,500,0.01,192.66155584743078
3,560,510,0.01,254.09058639573584
3,560,520,0.01,145.76305099116175
3,560,530,0.01,295.2576723933471
3,560,540,0.01,49.19428387203565
3,560,550,0.01,138.2424096825404
3,570,10,0.01,1.2232041707842567
